a	b	r	nb	Figure_of_merit
0.962402344	0.151855469	4	2	0.245722255
0.924316406	0.777832031	4	2	0.25052949
1.703613281	0.574707031	4	2	0.242190843
0.578613281	0.449707031	4	2	0.247394994
2.441894531	0.813964844	4	2	0.234990694
2.312988281	0.075683594	4	2	0.235888885
1.510253906	0.378417969	4	2	0.24150466
1.595214844	0.675292969	4	2	0.244743001
1.196777344	0.650878906	4	2	0.24456512
2.058105469	0.066894531	4	2	0.236195884
2.069824219	0.258300781	4	2	0.240863432
0.921386719	0.698730469	4	2	0.24799828
2.192871094	0.678222656	4	2	0.238811543
0.030761719	0.422363281	4	2	0.22847974
0.725097656	0.046386719	4	2	0.243321377
1.478027344	0.494628906	4	2	0.244520658
2.816894531	0.653808594	4	2	0.231432712
2.673339844	0.549316406	4	2	0.231933516
0.742675781	0.821777344	4	2	0.251135813
2.125488281	0.513183594	4	2	0.237865113
1.050292969	0.270996094	4	2	0.246480007
0.437988281	0.950683594	4	2	0.239693244
0.449707031	0.145996094	4	2	0.236152017
1.753417969	0.387207031	4	2	0.239869735
0.106933594	0.514160156	4	2	0.229845899
0.476074219	0.664550781	4	2	0.244231731
1.621582031	0.773925781	4	2	0.24214655
0.707519531	0.454589844	4	2	0.24726101
2.011230469	0.668457031	4	2	0.237953092
0.851074219	0.406738281	4	2	0.242988653
2.195800781	0.427246094	4	2	0.238085084
1.070800781	0.493652344	4	2	0.245187926
0.013183594	0.405761719	4	2	0.228133263
0.810058594	0.326660156	4	2	0.247529007
2.195800781	0.426269531	4	2	0.237579267
1.044433594	0.812011719	4	2	0.24619017
0.303222656	0.405761719	4	2	0.235362956
0.713378906	0.832519531	4	2	0.251652774
1.360839844	0.986816406	4	2	0.244187292
2.409667969	0.942871094	4	2	0.234793705
2.233886719	0.136230469	4	2	0.23398452
1.762207031	0.102050781	4	2	0.241792322
1.683105469	0.277832031	4	2	0.24467629
1.044433594	0.076660156	4	2	0.248423165
2.104980469	0.645019531	4	2	0.239582963
2.465332031	0.256347656	4	2	0.23324188
1.984863281	0.216308594	4	2	0.240907634
2.641113281	0.512207031	4	2	0.234356176
2.058105469	0.913574219	4	2	0.236020437
1.979003906	0.379394531	4	2	0.238481229
0.812988281	0.575683594	4	2	0.248244231
2.975097656	0.748535156	4	2	0.232260347
2.975097656	0.296386719	4	2	0.230584453
1.062011719	0.079589844	4	2	0.246658436
1.413574219	0.087402344	4	2	0.244320617
2.986816406	0.120605469	4	2	0.227916814
0.640136719	0.086425781	4	2	0.237029935
0.021972656	0.039550781	4	2	0.229238342
1.246582031	0.037597656	4	2	0.247082409
2.151855469	0.356933594	4	2	0.238767491
1.334472656	0.433105469	4	2	0.247216355
0.180175781	0.384277344	4	2	0.232303937
0.520019531	0.517089844	4	2	0.245811354
2.852050781	0.145996094	4	2	0.232565545
0.839355469	0.246582031	4	2	0.247707736
2.304199219	0.672363281	4	2	0.234553026
2.354003906	0.159667969	4	2	0.23431244
1.595214844	0.611816406	4	2	0.240178714
1.103027344	0.494628906	4	2	0.248557399
2.236816406	0.870605469	4	2	0.234181251
2.204589844	0.222167969	4	2	0.239384506
0.479003906	0.784667969	4	2	0.242877785
0.502441406	0.780761719	4	2	0.247283338
2.919433594	0.951660156	4	2	0.230649663
2.145996094	0.819824219	4	2	0.233897104
2.403808594	0.811035156	4	2	0.237579267
1.935058594	0.342285156	4	2	0.240996046
1.806152344	0.322753906	4	2	0.242545299
2.233886719	0.117675781	4	2	0.240620381
0.971191406	0.562011719	4	2	0.249946179
2.550292969	0.546386719	4	2	0.231498011
2.289550781	0.385253906	4	2	0.236042365
0.288574219	0.462402344	4	2	0.233613088
0.546386719	0.219238281	4	2	0.242700437
1.873535156	0.641113281	4	2	0.240907634
0.590332031	0.474121094	4	2	0.245121167
1.120605469	0.004394531	4	2	0.245365984
1.164550781	0.332519531	4	2	0.249542667
0.640136719	0.312988281	4	2	0.245143419
1.847167969	0.535644531	4	2	0.241040257
1.349121094	0.460449219	4	2	0.24232374
0.004394531	0.451660156	4	2	0.227786981
2.230957031	0.490722656	4	2	0.235516306
2.031738281	0.610839844	4	2	0.239935932
1.847167969	0.880371094	4	2	0.237733168
1.138183594	0.107910156	4	2	0.244498428
1.592285156	0.976074219	4	2	0.241947272
0.839355469	0.246582031	4	2	0.2504846
2.321777344	0.573730469	4	2	0.238415187
1.899902344	0.354003906	4	2	0.239627073
0.007324219	0.284667969	4	2	0.227873533
2.579589844	0.502441406	4	2	0.233744156
1.841308594	0.060058594	4	2	0.242766937
2.997070313	0.315429688	4	2	0.233853401
1.885253906	0.848144531	4	2	0.23637138
2.321777344	0.573730469	4	2	0.233744156
1.519042969	0.426269531	4	2	0.244720763
0.689941406	0.573730469	4	2	0.250237766
2.520996094	0.694824219	4	2	0.234881248
1.261230469	0.613769531	4	2	0.242811274
2.843261719	0.109863281	4	2	0.228089967
0.007324219	0.125488281	4	2	0.229238342
0.833496094	0.912597656	4	2	0.249901331
2.793457031	0.428222656	4	2	0.233897104
0.133300781	0.931152344	4	2	0.232936346
2.307128906	0.363769531	4	2	0.236261689
1.621582031	0.759277344	4	2	0.243854105
2.673339844	0.173339844	4	2	0.232216759
2.863769531	0.735839844	4	2	0.232674581
1.926269531	0.109863281	4	2	0.244031783
1.360839844	0.986816406	4	2	0.242988653
1.041503906	0.347167969	4	2	0.248825954
1.381347656	0.265136719	4	2	0.244587353
2.207519531	0.825683594	4	2	0.237183699
1.020996094	0.037597656	4	2	0.245855909
1.261230469	0.054199219	4	2	0.24726101
0.947753906	0.569824219	4	2	0.248467907
1.551269531	0.484863281	4	2	0.24163741
2.854980469	0.497558594	4	2	0.231432712
0.962402344	0.166503906	4	2	0.247417328
1.858886719	0.261230469	4	2	0.238921687
2.377441406	0.400878906	4	2	0.237051899
2.673339844	0.549316406	4	2	0.233962665
1.047363281	0.153808594	4	2	0.24672536
1.082519531	0.266113281	4	2	0.249161811
1.785644531	0.625488281	4	2	0.238261117
0.358886719	0.531738281	4	2	0.237425405
2.482910156	0.022949219	4	2	0.23169395
0.748535156	0.516113281	4	2	0.246613824
0.795410156	0.460449219	4	2	0.247149378
0.036621094	0.020996094	4	2	0.229064865
0.912597656	0.436035156	4	2	0.250327513
2.037597656	0.811035156	4	2	0.237029935
0.361816406	0.840332031	4	2	0.238701419
1.677246094	0.411621094	4	2	0.243143902
1.070800781	0.493652344	4	2	0.247060087
1.542480469	0.449707031	4	2	0.245121167
2.409667969	0.098144531	4	2	0.237293554
0.897949219	0.894042969	4	2	0.250753985
2.772949219	0.516113281	4	2	0.231019312
0.411621094	0.397949219	4	2	0.238855598
2.591308594	0.670410156	4	2	0.231432712
2.942871094	0.364746094	4	2	0.233176396
0.197753906	0.160644531	4	2	0.230280235
0.848144531	0.157714844	4	2	0.245321465
2.210449219	0.461425781	4	2	0.233110918
0.833496094	0.882324219	4	2	0.254131116
2.494628906	0.924316406	4	2	0.232064227
0.338378906	0.331542969	4	2	0.234268707
1.215820313	0.532226563	4	2	0.245455033
2.204589844	0.627441406	4	2	0.236108154
0.918457031	0.303222656	4	2	0.246903859
1.879394531	0.216308594	4	2	0.237909101
1.202636719	0.220214844	4	2	0.246859229
0.912597656	0.608886719	4	2	0.250013456
2.942871094	0.304199219	4	2	0.231802832
1.765136719	0.687988281	4	2	0.238415187
1.478027344	0.854980469	4	2	0.240377426
0.256347656	0.761230469	4	2	0.232369329
2.796386719	0.180175781	4	2	0.230410596
1.680175781	0.942871094	4	2	0.239737362
1.791503906	0.252441406	4	2	0.24150466
0.499511719	0.633300781	4	2	0.243055184
1.524902344	0.493652344	4	2	0.244654054
1.899902344	0.118652344	4	2	0.239384506
2.468261719	0.173339844	4	2	0.234093808
2.520996094	0.725097656	4	2	0.234640534
2.222167969	0.562011719	4	2	0.234990694
2.497558594	0.139160156	4	2	0.234925024
1.158691406	0.230957031	4	2	0.24630163
0.587402344	0.681152344	4	2	0.244720763
2.008300781	0.056152344	4	2	0.239252237
0.270996094	0.787597656	4	2	0.236898168
1.182128906	0.679199219	4	2	0.24630163
1.592285156	0.976074219	4	2	0.240289102
2.904785156	0.487792969	4	2	0.231824611
0.259277344	0.213378906	4	2	0.231606859
2.166503906	0.127441406	4	2	0.240112492
0.845214844	0.361816406	4	2	0.246859229
1.759277344	0.511230469	4	2	0.239605017
0.218261719	0.477050781	4	2	0.234137528
1.407714844	0.924316406	4	2	0.240289102
0.880371094	0.740722656	4	2	0.248870725
0.364746094	0.849121094	4	2	0.238547277
1.176269531	0.798339844	4	2	0.247171703
2.210449219	0.456542969	4	2	0.238921687
0.186035156	0.475097656	4	2	0.231193341
1.114746094	0.506347656	4	2	0.245477297
0.991699219	0.859863281	4	2	0.251203218
0.139160156	0.062988281	4	2	0.228956467
1.155761719	0.914550781	4	2	0.244165074
0.771972656	0.514160156	4	2	0.249385815
1.855957031	0.993652344	4	2	0.240002136
0.640136719	0.312988281	4	2	0.244787479
2.919433594	0.951660156	4	2	0.230693139
0.991699219	0.112792969	4	2	0.244898688
0.962402344	0.166503906	4	2	0.245388245
0.818847656	0.323730469	4	2	0.249923755
0.575683594	0.061035156	4	2	0.234093808
1.727050781	0.024902344	4	2	0.242833443
1.290527344	0.196777344	4	2	0.245299206
1.182128906	0.488769531	4	2	0.24389852
1.026855469	0.731933594	4	2	0.244943178
1.703613281	0.935058594	4	2	0.245076665
2.403808594	0.483886719	4	2	0.232194967
0.883300781	0.354003906	4	2	0.249923755
2.228027344	0.619628906	4	2	0.235603951
2.594238281	0.246582031	4	2	0.234159389
0.827636719	0.595214844	4	2	0.248602151
0.918457031	0.306152344	4	2	0.244209511
2.872558594	0.779785156	4	2	0.231606859
0.786621094	0.022949219	4	2	0.239142034
2.743652344	0.635253906	4	2	0.231236857
0.751464844	0.893066406	4	2	0.249811646
0.452636719	0.898925781	4	2	0.243854105
2.412597656	0.417480469	4	2	0.234268707
2.559082031	0.975097656	4	2	0.232238553
1.627441406	0.155761719	4	2	0.240929736
1.756347656	0.640136719	4	2	0.238701419
0.188964844	0.269042969	4	2	0.230627925
0.350097656	0.523925781	4	2	0.237337501
2.374511719	0.258300781	4	2	0.232761824
0.496582031	0.067871094	4	2	0.233831551
2.005371094	0.365722656	4	2	0.2423902
0.651855469	0.910644531	4	2	0.248691662
1.003417969	0.941894531	4	2	0.247283338
0.859863281	0.841308594	4	2	0.251562837
2.166503906	0.722167969	4	2	0.234662414
0.010253906	0.878417969	4	2	0.230606189
2.356933594	0.592285156	4	2	0.23698601
1.636230469	0.488769531	4	2	0.242212991
1.349121094	0.460449219	4	2	0.245967309
1.970214844	0.050292969	4	2	0.238547277
1.788574219	0.844238281	4	2	0.239164073
0.687011719	0.391113281	4	2	0.245143419
0.675292969	0.895019531	4	2	0.250192898
0.209472656	0.937011719	4	2	0.234246842
1.747558594	0.827636719	4	2	0.241261358
2.942871094	0.928222656	4	2	0.231106321
0.795410156	0.460449219	4	2	0.248557399
2.843261719	0.558105469	4	2	0.229411869
0.924316406	0.421386719	4	2	0.24726101
2.822753906	0.444824219	4	2	0.232434727
2.125488281	0.840332031	4	2	0.238723442
2.925292969	0.145019531	4	2	0.228869762
2.980957031	0.740722656	4	2	0.230888822
1.211425781	0.650878906	4	2	0.248870725
0.476074219	0.024902344	4	2	0.231258615
1.826660156	0.304199219	4	2	0.238459214
0.068847656	0.904785156	4	2	0.231454478
2.002441406	0.275878906	4	2	0.240752943
0.959472656	0.187011719	4	2	0.247082409
2.289550781	0.587402344	4	2	0.237073864
2.210449219	0.696777344	4	2	0.236086224
0.555175781	0.973144531	4	2	0.249923755
0.376464844	0.206542969	4	2	0.235516306
0.455566406	0.151855469	4	2	0.235866962
2.014160156	0.847167969	4	2	0.239450651
0.613769531	0.904785156	4	2	0.248893111
2.008300781	0.056152344	4	2	0.238415187
2.260253906	0.757324219	4	2	0.237095829
1.278808594	0.358886719	4	2	0.243365754
0.273925781	0.036621094	4	2	0.229628845
2.884277344	0.275878906	4	2	0.229325099
1.369628906	0.049316406	4	2	0.247350329
1.694824219	0.972167969	4	2	0.241858724
2.222167969	0.293457031	4	2	0.238041083
2.330566406	0.327636719	4	2	0.241150797
1.492675781	0.535644531	4	2	0.245610899
1.981933594	0.389160156	4	2	0.238547277
2.998535156	0.912597656	4	2	0.225842776
1.791503906	0.097167969	4	2	0.239627073
2.559082031	0.380371094	4	2	0.234749938
1.023925781	0.290527344	4	2	0.248467907
2.008300781	0.729003906	4	2	0.239847671
0.659179688	0.096679688	4	2	0.239759422
1.407714844	0.612792969	4	2	0.24292213
0.270996094	0.475097656	4	2	0.233503886
2.145996094	0.942871094	4	2	0.238195099
0.473144531	0.420410156	4	2	0.240973942
1.879394531	0.326660156	4	2	0.238899657
0.051269531	0.984863281	4	2	0.232456528
0.209472656	0.951660156	4	2	0.235866962
2.775878906	0.455566406	4	2	0.231084567
2.340820313	0.596679688	4	2	0.235494396
1.082519531	0.079589844	4	2	0.245455033
0.218261719	0.183105469	4	2	0.231955299
0.004394531	0.841308594	4	2	0.230736619
0.440917969	0.004394531	4	2	0.230693139
2.693847656	0.698730469	4	2	0.233001805
0.399902344	0.618652344	4	2	0.239737362
0.112792969	0.333496094	4	2	0.230627925
1.369628906	0.737792969	4	2	0.245299206
2.708496094	0.037597656	4	2	0.231454478
1.647949219	0.144042969	4	2	0.237821128
1.932128906	0.986816406	4	2	0.238899657
0.051269531	0.592285156	4	2	0.231171585
2.646972656	0.245605469	4	2	0.232761824
2.119628906	0.926269531	4	2	0.239075922
0.947753906	0.569824219	4	2	0.25115828
0.106933594	0.874511719	4	2	0.231389183
1.656738281	0.356933594	4	2	0.245878187
0.344238281	0.169433594	4	2	0.233372869
2.107910156	0.397949219	4	2	0.242456666
1.557128906	0.611816406	4	2	0.24389852
2.178222656	0.089355469	4	2	0.240487848
1.595214844	0.611816406	4	2	0.240576201
0.133300781	0.931152344	4	2	0.23204244
2.307128906	0.304199219	4	2	0.234815589
1.885253906	0.882324219	4	2	0.237711179
2.534179688	0.971679688	4	2	0.233329203
1.390136719	0.907714844	4	2	0.244165074
1.826660156	0.304199219	4	2	0.243676478
2.061035156	0.600097656	4	2	0.23584504
2.925292969	0.395996094	4	2	0.22967225
0.074707031	0.024902344	4	2	0.229281719
2.693847656	0.055175781	4	2	0.230627925
2.374511719	0.089355469	4	2	0.234837475
0.479003906	0.564941406	4	2	0.240024205
0.587402344	0.354003906	4	2	0.241548907
2.159179688	0.407226563	4	2	0.234640534
0.309082031	0.696777344	4	2	0.23617395
0.634277344	0.636230469	4	2	0.244965424
1.621582031	0.942871094	4	2	0.24150466
0.112792969	0.332519531	4	2	0.229542045
0.689941406	0.573730469	4	2	0.250035883
0.584472656	0.477050781	4	2	0.246502308
1.062011719	0.195800781	4	2	0.247663049
1.536621094	0.272949219	4	2	0.24258962
1.381347656	0.886230469	4	2	0.241040257
1.290527344	0.182128906	4	2	0.245032166
1.867675781	0.196777344	4	2	0.240311182
1.965820313	0.282226563	4	2	0.239649129
0.496582031	0.067871094	4	2	0.23324188
2.723144531	0.687988281	4	2	0.231628631
2.693847656	0.698730469	4	2	0.232609157
0.329589844	0.252441406	4	2	0.233460211
2.796386719	0.323730469	4	2	0.231715725
1.176269531	0.481933594	4	2	0.248646905
0.361816406	0.983886719	4	2	0.240090419
2.421386719	0.626464844	4	2	0.233220051
2.641113281	0.497558594	4	2	0.232129594
1.176269531	0.967285156	4	2	0.247171703
1.894042969	0.327636719	4	2	0.240907634
2.084472656	0.076660156	4	2	0.241018151
1.249511719	0.953613281	4	2	0.244231731
1.428222656	0.030761719	4	2	0.247305668
0.476074219	0.024902344	4	2	0.232456528
0.030761719	0.422363281	4	2	0.22860972
0.965332031	0.978027344	4	2	0.249005055
0.985839844	0.721191406	4	2	0.249856487
1.372558594	0.279785156	4	2	0.244720763
0.748535156	0.019042969	4	2	0.240267023
2.518066406	0.515136719	4	2	0.233787852
1.020996094	0.317871094	4	2	0.249632313
1.469238281	0.871582031	4	2	0.245098915
0.276855469	0.684082031	4	2	0.236042365
1.413574219	0.227050781	4	2	0.244165074
0.716308594	0.748535156	4	2	0.247439662
2.002441406	0.886230469	4	2	0.23823911
1.548339844	0.940917969	4	2	0.239869735
2.805175781	0.619628906	4	2	0.232303937
2.805175781	0.567871094	4	2	0.234509276
0.323730469	0.605957031	4	2	0.236064294
2.450683594	0.170410156	4	2	0.237051899
1.475097656	0.354980469	4	2	0.24292213
0.335449219	0.581542969	4	2	0.235910808
1.439941406	0.324707031	4	2	0.243809694
2.330566406	0.996582031	4	2	0.234356176
1.214355469	0.882324219	4	2	0.244943178
0.704589844	0.722167969	4	2	0.248110064
2.462402344	0.729003906	4	2	0.234684294
2.852050781	0.895019531	4	2	0.230106464
1.981933594	0.999511719	4	2	0.236964048
0.106933594	0.606933594	4	2	0.230736619
2.356933594	0.592285156	4	2	0.235910808
0.153808594	0.107910156	4	2	0.229737362
2.775878906	0.585449219	4	2	0.23030196
2.928222656	0.530761719	4	2	0.229976167
2.837402344	0.791503906	4	2	0.231868171
2.711425781	0.099121094	4	2	0.233110918
0.689941406	0.573730469	4	2	0.246078729
1.226074219	0.781738281	4	2	0.244520658
0.818847656	0.180175781	4	2	0.245878187
2.148925781	0.915527344	4	2	0.235560127
1.012207031	0.852050781	4	2	0.247327998
2.131347656	0.136230469	4	2	0.238657374
1.647949219	0.891113281	4	2	0.240002136
0.833496094	0.380371094	4	2	0.246011875
1.530761719	0.620605469	4	2	0.2423902
0.528808594	0.732910156	4	2	0.243055184
0.306152344	0.447753906	4	2	0.235384861
1.445800781	0.166503906	4	2	0.245945028
0.511230469	0.363769531	4	2	0.246011875
1.164550781	0.333496094	4	2	0.246926174
1.123535156	0.757324219	4	2	0.245544094
0.924316406	0.421386719	4	2	0.24880357
2.210449219	0.696777344	4	2	0.236283626
2.304199219	0.672363281	4	2	0.236722522
2.737792969	0.715332031	4	2	0.234990694
1.170410156	0.628417969	4	2	0.245922747
0.985839844	0.361816406	4	2	0.247394994
2.919433594	0.937011719	4	2	0.230867077
2.037597656	0.483886719	4	2	0.239737362
1.349121094	0.834472656	4	2	0.244453971
1.894042969	0.996582031	4	2	0.237403428
0.476074219	0.664550781	4	2	0.243498902
2.808105469	0.950683594	4	2	0.228631386
0.508300781	0.114746094	4	2	0.232958165
2.145996094	0.600097656	4	2	0.233678619
0.783691406	0.374511719	4	2	0.246591519
1.513183594	0.873535156	4	2	0.239516803
2.479980469	0.872558594	4	2	0.232325734
1.987792969	0.707519531	4	2	0.241106579
1.164550781	0.333496094	4	2	0.246323924
2.884277344	0.886230469	4	2	0.228219864
2.775878906	0.269042969	4	2	0.232303937
1.621582031	0.912597656	4	2	0.243387943
1.349121094	0.396972656	4	2	0.243565487
0.965332031	0.992675781	4	2	0.247663049
0.303222656	0.232910156	4	2	0.233329203
1.076660156	0.000488281	4	2	0.244476199
2.301269531	0.606933594	4	2	0.235910808
0.364746094	0.256347656	4	2	0.236656668
1.305175781	0.119628906	4	2	0.246613824
2.620605469	0.504394531	4	2	0.235713526
1.401855469	0.819824219	4	2	0.242899957
1.656738281	0.309082031	4	2	0.24199155
0.672363281	0.730957031	4	2	0.249699557
1.249511719	0.392089844	4	2	0.245833631
1.425292969	0.777832031	4	2	0.24108447
1.486816406	0.715332031	4	2	0.241018151
1.425292969	0.777832031	4	2	0.242124405
2.661621094	0.084472656	4	2	0.235494396
2.538574219	0.852050781	4	2	0.231498011
2.822753906	0.940917969	4	2	0.232434727
1.463378906	0.768066406	4	2	0.244898688
0.795410156	0.834472656	4	2	0.252237679
0.962402344	0.166503906	4	2	0.245032166
0.112792969	0.332519531	4	2	0.227700441
1.413574219	0.227050781	4	2	0.243143902
2.374511719	0.258300781	4	2	0.235187746
2.714355469	0.382324219	4	2	0.234465529
2.594238281	0.419433594	4	2	0.232456528
0.851074219	0.753417969	4	2	0.251540355
1.337402344	0.931152344	4	2	0.243965148
0.355957031	0.177246094	4	2	0.232958165
2.034667969	0.223144531	4	2	0.239362459
0.455566406	0.151855469	4	2	0.233023626
0.675292969	0.145996094	4	2	0.240885533
0.871582031	0.023925781	4	2	0.24463182
0.578613281	0.810058594	4	2	0.250417272
2.743652344	0.433105469	4	2	0.228393103
0.921386719	0.055175781	4	2	0.242080117
1.334472656	0.433105469	4	2	0.246011875
1.680175781	0.098144531	4	2	0.243521097
